"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
246,0.000116039032004149,5.31845597589596e-05,0.000619573672963905
247,0.000115322092296588,5.37297825409647e-05,0.000648911000981576
248,0.000118573894069397,5.26614762991699e-05,0.000516120898357575
249,0.000117329442550599,5.35703873359303e-05,0.000457329304606683
250,0.00011420150747435,5.42323515532944e-05,0.00045205888322302
251,0.000112826664985685,5.28478582880584e-05,0.000486581566371337
252,0.000115603203924978,5.43656887413311e-05,0.000587647978527045
253,0.000115189606749164,5.41616780546593e-05,0.000499195015761611
254,0.000112709183384532,5.40783143736153e-05,0.000509858204397068
255,0.000111868716378847,5.26997608615986e-05,0.000602577882310861
256,0.000136902821704751,5.23048335367102e-05,0.000550968488798663
257,0.000130620849631274,5.29408316918258e-05,0.000539097623067395
258,0.000124455333958883,5.31975149175783e-05,0.00060798724959726
259,0.00011944641295528,5.46450052772474e-05,0.00057123041917636
260,0.000130679732364326,5.35623950135357e-05,0.000519226054114591
261,0.000126912762527586,5.49490919187985e-05,0.000509222123418051
262,0.00012131063557316,5.50713486052464e-05,0.000562368039124535
263,0.000118079412465301,5.46961834056175e-05,0.000542514895425814
264,0.000130509858948256,5.39179819483218e-05,0.000557447494815153
265,0.000126618276704186,5.49200255498456e-05,0.000557403566670505
266,0.000120105163358841,5.5513562378202e-05,0.000544631401900595
267,0.000116406675221314,5.42656539853193e-05,0.000548774780706717
268,0.00012773725769471,5.38518445980855e-05,0.000491746125077168
269,0.000125740747721319,5.50194604435815e-05,0.000577589103747007
270,0.000118988912959616,5.49482014594952e-05,0.000508370589279995
271,0.000116672278226308,5.51659268108714e-05,0.000473752051482152
272,0.000149644504683883,5.30188364864432e-05,0.000587005883082303
273,0.000141682775925808,5.46832301501233e-05,0.000491666245695757
274,0.00013681511188544,5.5057421664061e-05,0.000575108423883166
275,0.000130541922580063,5.51379729266224e-05,0.000497152595649477
276,0.000139692399764822,5.56479962992413e-05,0.000538693223266973
277,0.000134844256571546,5.7007018598366e-05,0.000590566755699026
278,0.000131179246088915,5.73253424465499e-05,0.00054723477940715
279,0.000127202510022801,5.44952015841147e-05,0.000489969799388166
280,0.000140851097774222,5.48617050081014e-05,0.000625150710109493
281,0.000135492129086336,5.60413817376323e-05,0.000561401837026326
282,0.000131458153229421,5.64471317937565e-05,0.000518531377787264
283,0.000126404372354665,5.46920082527319e-05,0.000474079576857112
284,0.000134806074370165,5.49455824593385e-05,0.000498911611544415
285,0.000131596320547157,5.52723133542792e-05,0.00051079943879733
286,0.0001281702486934,5.59503020618528e-05,0.000473251238264092
287,0.00012480492752728,5.57077593422444e-05,0.000398102311376622
288,0.000126562435713831,5.25173666877233e-05,0.00055402179564337
289,0.000121840246415801,5.35553762421295e-05,0.000473870842261269
290,0.000116948784107543,5.40922234748893e-05,0.000494819880474487
291,0.00011318690491074,5.47818988395908e-05,0.000527706079945883
